city_index,city_country,city_name,city_lat,city_lon,population_2025_1000s,gauge_id,gauge_name,gauge_lat,gauge_lon,distance_km,rsl_low_2100,rsl_central_2100,rsl_high_2100,novlm_low_2100,novlm_central_2100,novlm_high_2100
1045,Italy,Palermo,38.11582,13.35976,851.282,107,PALERMO,38.13,13.33,3,0.1250294117647059,0.5065000000000001,1.8361470588235291,0.20688235294117646,0.5665,1.888941176470588
1046,Italy,Parma,44.80266,10.32898,336.487,59,GENOVA,44.4,8.9,122,,,,,,
1047,Italy,Pescara,42.46024,14.21021,384.545,129,NAPOLI,40.87,14.27,177,,,,,,
1048,Italy,Reggio Emilia,44.69825,10.63125,380.283,59,GENOVA,44.4,8.9,141,,,,,,
1049,Italy,Roma (Rome),41.894743,12.481142,4347.104,106,CIVITAVECCHIA,42.05,11.82,57,0.10588235294117648,0.48450000000000004,1.781088235294117,0.18917647058823528,0.5489999999999999,1.8369117647058817
1050,Italy,Salerno,40.67797,14.76599,423.216,105,NAPOLI,40.84,14.26,46,0.14958823529411763,0.514,1.8132647058823526,0.19288235294117645,0.5495,1.842441176470588
1051,Italy,Seregno,45.65238,9.20034,638.979,59,GENOVA,44.4,8.9,141,,,,,,
1052,Italy,Taranto,40.4625,17.25972,461.729,1075,BAR,42.08,19.08,236,,,,,,
1053,Italy,Torino (Turin),45.068672,7.677218,1809.851,59,GENOVA,44.4,8.9,122,,,,,,
1054,Italy,Treviso,45.66667,12.245,386.17,168,VENEZIA,45.43,12.33,27,0.23476470588235293,0.591,1.8365882352941172,0.14691176470588235,0.503,1.7514117647058818
1055,Italy,Venezia,45.43565,12.339589,643.284,168,VENEZIA,45.43,12.33,1,0.23476470588235293,0.591,1.8365882352941172,0.14691176470588235,0.503,1.7514117647058818
1056,Italy,Verona,45.43419,10.99779,644.081,168,VENEZIA,45.43,12.33,104,,,,,,
1057,Italy,Vicenza,45.55729,11.5409,334.102,168,VENEZIA,45.43,12.33,63,0.23476470588235293,0.591,1.8365882352941172,0.14691176470588235,0.503,1.7514117647058818
1058,Jamaica,Kingston,17.99702,-76.79358,603.77,1910,CABO_CRUZ,19.83,-77.73,227,,,,,,
1059,Japan,Akita,39.71667,140.1167,296.371,1264,OGA,39.94,139.71,43,0.03588235294117647,0.38649999999999995,1.9909117647058818,0.2691764705882353,0.6085,2.212588235294117
1060,Japan,Asahikawa,43.76778,142.37028,320.288,772,MONBETU_I,44.35,143.37,103,,,,,,
1061,Japan,Chukyo M.M.A. (Nagoya),35.18147,136.90641,9534.788,1488,NAGOYA_II,35.09,136.88,10,-0.0858235294117647,0.2825,1.8745882352941172,0.2641764705882353,0.6185,2.2174705882352934
1062,Japan,Fukuyama,34.48333,133.36667,460.453,812,UNO,34.49,133.95,54,0.5187352941176471,0.8755,2.4561764705882347,0.2651764705882353,0.6165,2.1960294117647057
1063,Japan,Hiroshima,34.392823,132.460534,2058.192,1028,HIROSIMA,34.35,132.46,5,0.449735294117647,0.8065,2.378647058823529,0.2671764705882353,0.6154999999999999,2.189058823529411
1064,Japan,Iwaki,37.05,140.88333,354.272,635,ONAHAMA,36.94,140.89,12,-0.04452941176470588,0.351,2.0119411764705877,0.2254705882352941,0.6154999999999999,2.2749411764705876
1065,Japan,Kagoshima,31.570982,130.548469,578.881,1265,AKUNE,32.02,130.19,60,0.14402941176470588,0.5195000000000001,2.1045588235294113,0.2613235294117647,0.6255,2.215205882352941
1066,Japan,Kanazawa,36.556368,136.642985,461.142,1190,MIKUNI,36.25,136.15,56,0.4248823529411765,0.7785,2.3644411764705877,0.2721764705882353,0.6165,2.2045294117647054
1067,Japan,Kinki M.M.A. (Osaka),34.675834,135.553823,18921.632,1099,OSAKA,34.66,135.43,11,0.5421764705882353,0.9025,2.4927647058823523,0.26632352941176474,0.618,2.210441176470588
1068,Japan,Kitakyushu-Fukuoka M.M.A.,33.6064,130.4181,5465.918,1094,HAKATA,33.62,130.41,2,0.22788235294117648,0.5860000000000001,2.154941176470588,0.26402941176470585,0.612,2.185176470588235
1069,Japan,Kochi,33.55972,133.53111,320.242,1567,KOCHI_III,33.5,133.57,8,0.10402941176470587,0.493,2.079235294117647,0.2521764705882353,0.624,2.2125588235294114
1070,Japan,Koriyama,37.4,140.38333,323.937,635,ONAHAMA,36.94,140.89,68,-0.04452941176470588,0.351,2.0119411764705877,0.2254705882352941,0.6154999999999999,2.2749411764705876
1071,Japan,Kumamoto,32.78972,130.74167,735.149,810,MISUMI,32.62,130.45,33,0.323735294117647,0.6905,2.267882352941176,0.2611764705882353,0.62,2.1995588235294115
1072,Japan,Kurashiki,34.58333,133.76667,470.339,812,UNO,34.49,133.95,20,0.5187352941176471,0.8755,2.4561764705882347,0.2651764705882353,0.6165,2.1960294117647057
1073,Japan,Kurume,33.31667,130.51667,301.528,1094,HAKATA,33.62,130.41,35,0.22788235294117648,0.5860000000000001,2.154941176470588,0.26402941176470585,0.612,2.185176470588235
1074,Japan,Maebashi,36.38334,139.0667,323.018,1545,TOKYO_III,35.65,139.77,103,,,,,,
1075,Japan,Matsuyama,33.83239,132.75951,502.185,1062,MATSUYAMA_II,33.86,132.71,6,0.04188235294117647,0.4105,1.987882352941176,0.26002941176470584,0.62,2.197176470588235
1076,Japan,Miyazaki,31.91546,131.426675,394.714,814,ABURATSU,31.58,131.41,37,0.2391764705882353,0.631,2.222647058823529,0.2521764705882353,0.636,2.228882352941176
1077,Japan,Nagano,36.65139,138.18111,364.21,753,KASHIWAZAKI,37.36,138.51,84,0.17888235294117646,0.521,2.118529411764705,0.27502941176470586,0.6105,2.2085294117647054
1078,Japan,Nagasaki,32.750214,129.876176,396.587,1100,NAGASAKI,32.73,129.87,2,0.26073529411764707,0.6245,2.201617647058823,0.26302941176470584,0.6165,2.1968529411764703
1079,Japan,Naha,26.21219,127.687286,317.702,1151,NAHA,26.21,127.67,2,0.2353235294117647,0.657,2.2508823529411757,0.2354705882352941,0.643,2.2422941176470585
1080,Japan,Niigata,37.913894,139.032723,793.974,1093,AWA_SIMA,38.47,139.25,65,0.4650294117647059,0.812,2.4135588235294114,0.27402941176470585,0.6094999999999999,2.2126470588235287
1081,Japan,Oita,33.236487,131.609909,474.415,1293,OITA_II,33.27,131.69,8,0.16888235294117646,0.5405,2.11335294117647,0.2571764705882353,0.619,2.1961470588235286
1082,Japan,Okayama,34.650668,133.913478,718.616,812,UNO,34.49,133.95,18,0.5187352941176471,0.8755,2.4561764705882347,0.2651764705882353,0.6165,2.1960294117647057
1083,Japan,Sapporo,43.06417,141.34694,2653.577,159,OSHORO_I,43.22,140.87,42,0.15202941176470586,0.503,2.069411764705882,0.25988235294117645,0.575,2.1419705882352935
1084,Japan,Sendai,38.256047,140.897639,2337.586,1345,SOMA,37.83,140.96,48,0.5983235294117646,1.0055,2.6569999999999996,0.2194705882352941,0.61,2.2641764705882346
1085,Japan,Shizuoka-Hamamatsu M.M.A.,34.9769,138.3831,2930.172,1438,YAIZU,34.87,138.33,13,0.5313235294117646,0.919,2.5256176470588234,0.2514705882352941,0.628,2.2400882352941176
1086,Japan,Takamatsu,34.330396,134.059865,414.621,1789,TAKAMATSU_II,34.35,134.06,2,0.22888235294117645,0.605,2.186676470588235,0.2621764705882353,0.618,2.200441176470588
1087,Japan,Takasaki,36.33333,139.01667,364.2,1545,TOKYO_III,35.65,139.77,102,,,,,,
1088,Japan,Tokyo,35.6895,139.69171,37036.204,1545,TOKYO_III,35.65,139.77,8,0.0553235294117647,0.4455,2.0688235294117643,0.24732352941176466,0.624,2.2502941176470586
1089,Japan,Toyama,36.686008,137.21938,405.849,1389,TOYAMA,36.76,137.22,8,0.34188235294117647,0.6930000000000001,2.2789117647058816,0.27302941176470585,0.613,2.201705882352941
1090,Japan,Toyohashi,34.76667,137.38333,365.196,1089,MAISAKA,34.68,137.61,23,-0.014676470588235294,0.364,1.9749705882352937,0.25132352941176467,0.624,2.2366470588235288
1091,Japan,Utsunomiya,36.56583,139.88361,517.568,635,ONAHAMA,36.94,140.89,99,-0.04452941176470588,0.351,2.0119411764705877,0.2254705882352941,0.6154999999999999,2.2749411764705876
1092,Jordan,Al-Quwaysimah,31.916667,35.95,431.411,1797,HADERA,32.47,34.86,120,,,,,,
1093,Jordan,Amman,31.95522,35.94503,2273.237,1797,HADERA,32.47,34.86,117,,,,,,
1094,Jordan,Ar-Rusayfah,32.015556,36.042778,533.38,1797,HADERA,32.47,34.86,122,,,,,,
1095,Jordan,Irbid,32.55556,35.85,567.364,1797,HADERA,32.47,34.86,93,0.17288235294117646,0.571,1.9398529411764702,0.18788235294117647,0.5525,1.912117647058823
1096,Jordan,Tila al-Ali,31.993611,35.862778,367.751,1797,HADERA,32.47,34.86,108,,,,,,
1097,Jordan,Zarqa,32.068265,36.088935,758.893,1797,HADERA,32.47,34.86,124,,,,,,
1098,Kazakhstan,Aktyubinsk,50.285462,57.162773,453.264,41,POTI,42.17,41.68,1491,,,,,,
1099,Kazakhstan,Almaty,43.247189,76.910127,2042.036,204,KARACHI,24.81,66.97,2244,,,,,,
1100,Kazakhstan,Astana,51.1801,71.44598,1352.565,1128,ANTIPAIUTA,69.08,76.85,2013,,,,,,
1101,Kazakhstan,Karaganda,49.801088,73.095428,514.742,1128,ANTIPAIUTA,69.08,76.85,2156,,,,,,
1102,Kazakhstan,Pavlodar,52.3,76.95,338.831,1128,ANTIPAIUTA,69.08,76.85,1868,,,,,,
1103,Kazakhstan,Semipalatinsk,50.42675,80.26669,325.856,1128,ANTIPAIUTA,69.08,76.85,2084,,,,,,
1104,Kazakhstan,Shimkent,42.3,69.6,1203.889,204,KARACHI,24.81,66.97,1962,,,,,,
1105,Kazakhstan,Taraz,42.9,71.36667,376.999,204,KARACHI,24.81,66.97,2054,,,,,,
1106,Kazakhstan,Ust-Kamenogorsk,49.96466,82.60898,333.296,1128,ANTIPAIUTA,69.08,76.85,2150,,,,,,
1107,Kenya,Eldoret,0.52036,35.26992,483.941,2198,LAMU_B,-2.27,40.9,699,,,,,,
1108,Kenya,Kisumu,-0.10221,34.76171,422.148,2183,MOMBASA_II,-4.07,39.65,700,,,,,,
1109,Kenya,Mombasa,-4.05466,39.66359,1553.465,2183,MOMBASA_II,-4.07,39.65,2,0.23288235294117648,0.5960000000000001,2.0747352941176467,0.27002941176470585,0.597,2.0728823529411757
1110,Kenya,Nairobi,-1.28333,36.81667,5766.989,2183,MOMBASA_II,-4.07,39.65,442,,,,,,
1111,Kenya,Nakuru,-0.28333,36.06667,453.33,2183,MOMBASA_II,-4.07,39.65,580,,,,,,
1112,Kenya,Ruiru,-1.15148,36.951878,484.702,2183,MOMBASA_II,-4.07,39.65,442,,,,,,
1113,Kuwait,Al Kuwayt (Kuwait City),29.36972,47.9783,3404.995,1797,HADERA,32.47,34.86,1298,,,,,,
1114,Kyrgyzstan,Bishkek,42.87,74.59,1151.223,204,KARACHI,24.81,66.97,2128,,,,,,
1115,Lao People's Democratic Republic,Vientiane,17.96667,102.6,755.941,1003,HONNGU,18.8,105.77,347,,,,,,
1116,Latvia,Riga,56.946,24.10589,615.764,37,DAUGAVGRIVA,57.05,24.03,12,0.09388235294117647,0.544,1.7850588235294114,0.1584705882352941,0.6085,1.8493235294117643
1117,Lebanon,Bayrut (Beirut),33.9,35.48333,2379.326,1797,HADERA,32.47,34.86,169,,,,,,
1118,Liberia,Monrovia,6.30054,-10.7969,1794.648,331,TAKORADI,4.88,-1.75,1015,,,,,,
1119,Libya,Banghazi,32.11667,20.06667,881.897,1232,SOUDHAS,35.49,24.08,528,,,,,,
1120,Libya,Misratah,32.37535,15.09254,1034.682,1735,MARSAXLOKK  ,35.82,14.53,387,,,,,,
1121,Libya,Tarabulus (Tripoli),32.87519,13.18746,1203.391,1735,MARSAXLOKK  ,35.82,14.53,350,,,,,,
1122,Lithuania,Vilnius,54.68916,25.2798,541.517,37,DAUGAVGRIVA,57.05,24.03,274,,,,,,
1123,Madagascar,Antananarivo,-18.91368,47.53613,4228.984,1501,POINTE_DES_GALETS,-20.93,55.29,842,,,,,,
1124,Madagascar,Antsirabe,-19.8664,47.03347,446.06,1501,POINTE_DES_GALETS,-20.93,55.29,869,,,,,,
1125,Madagascar,Toamasina,-18.16667,49.38333,554.082,1501,POINTE_DES_GALETS,-20.93,55.29,692,,,,,,
1126,Malawi,Blantyre-Limbe,-15.78499,35.00854,1114.087,1600,ZANZIBAR,-6.15,39.18,1165,,,,,,
1127,Malawi,Lilongwe,-13.96692,33.78725,1393.006,1600,ZANZIBAR,-6.15,39.18,1052,,,,,,
1128,Malaysia,Alor Star,6.116667,100.3667,382.486,1676,PULAU_LANGKAWI,6.43,99.76,76,0.05876470588235294,0.485,2.020882352941176,0.2244705882352941,0.5795,2.104705882352941
1129,Malaysia,Ipoh,4.583333,101.0833,887.711,1594,LUMUT,4.24,100.61,65,0.02876470588235294,0.44999999999999996,1.9750882352941173,0.2254705882352941,0.5805,2.097588235294117
1130,Malaysia,Johor Bahru,1.4655,103.7578,1127.517,248,JOHOR_BAHRU,1.46,103.79,4,0.11917647058823529,0.5515,2.0988529411764705,0.2531764705882353,0.5895,2.117588235294117
1131,Malaysia,Kota Bharu,6.133333,102.25,374.699,1703,GETING,6.23,102.11,19,0.051470588235294115,0.486,2.021205882352941,0.2383235294117647,0.587,2.10585294117647
1132,Malaysia,Kota Kinabalu,5.978172,116.116577,613.127,1733,KOTA_KINABALU,5.98,116.07,5,0.19132352941176473,0.565,2.096205882352941,0.23647058823529413,0.595,2.1264411764705877
1133,Malaysia,Kuala Lumpur,3.1412,101.68653,9000.28,1591,PELABUHAN_KELANG,3.05,101.36,38,0.0553235294117647,0.484,2.0115882352941172,0.2383235294117647,0.5815,2.09435294117647
1134,Malaysia,Kuala Terengganu,5.3302,103.1408,418.992,1592,CENDERING,5.26,103.19,10,0.12132352941176472,0.5545,2.0952941176470588,0.2423235294117647,0.5880000000000001,2.11135294117647
1135,Malaysia,Kuantan,3.8077,103.326,558.94,1589,TANJUNG_GELANG,3.98,103.43,22,0.1254705882352941,0.5385,2.075176470588235,0.24632352941176466,0.5880000000000001,2.1114705882352935
1136,Malaysia,Kuching,1.55,110.33333,663.317,1833,BINTULU,3.26,113.06,358,,,,,,
1137,Malaysia,Sandakan,5.8402,118.1179,403.435,1834,SANDAKAN,5.81,118.07,6,0.1553235294117647,0.544,2.0807647058823524,0.22147058823529409,0.597,2.1368529411764703
1138,Malaysia,Seremban,2.7297,101.9381,523.12,1593,TANJUNG_KELING,2.21,102.15,62,0.03947058823529412,0.45199999999999996,1.9862352941176467,0.2493235294117647,0.589,2.1081176470588234
1139,Mali,Bamako,12.65,-8.0,3180.343,1816,DAKAR_2,14.68,-17.42,1044,,,,,,
1140,Mali,Sikasso,11.3135,-5.6697,487.989,331,TAKORADI,4.88,-1.75,836,,,,,,
1141,Mauritania,Nouakchott,18.08581,-15.9785,1612.94,1816,DAKAR_2,14.68,-17.42,409,,,,,,
1142,Mexico,Acapulco de Juárez,16.86336,-99.8901,1046.711,686,ACAPULCO,16.83,-99.92,5,0.7031764705882353,1.034,2.542147058823529,0.25132352941176467,0.567,2.075617647058823
1143,Mexico,Aguascalientes,21.88333,-102.3,1196.77,737,MANZANILLO,19.05,-104.33,380,,,,,,
1144,Mexico,Cancún,21.17429,-86.84656,1065.395,1297,CABO_DE_SAN_ANTONIO,21.9,-84.9,217,,,,,,
1145,Mexico,Celaya,20.51667,-100.81667,727.242,918,TUXPAN,21.0,-97.33,367,,,,,,
1146,Mexico,Chihuahua,28.63333,-106.08333,1153.542,693,GUAYMAS,27.92,-110.9,479,,,,,,
1147,Mexico,Ciudad de México (Mexico City),19.427318,-99.141869,22752.414,918,TUXPAN,21.0,-97.33,258,,,,,,
1148,Mexico,Ciudad Juárez,31.73333,-106.48333,1625.985,693,GUAYMAS,27.92,-110.9,602,,,,,,
1149,Mexico,Ciudad Obregón,27.48333,-109.93333,408.152,693,GUAYMAS,27.92,-110.9,107,,,,,,
1150,Mexico,Ciudad Victoria,23.73333,-99.13333,391.988,1020,CIUDAD_MADERO,22.25,-97.8,214,,,,,,
1151,Mexico,Coatzacoalcos,18.15,-94.41667,422.647,692,COATZACOALCOS,18.15,-94.42,0,0.27902941176470586,0.644,2.1667647058823527,0.2716176470588235,0.611,2.1289705882352936
1152,Mexico,Colima,19.23333,-103.71667,447.305,737,MANZANILLO,19.05,-104.33,68,0.4550294117647059,0.784,2.296117647058823,0.25532352941176467,0.5609999999999999,2.0721470588235293
1153,Mexico,Córdoba,18.88333,-96.93333,374.852,768,ALVARADO,18.77,-95.77,123,,,,,,
1154,Mexico,Cuautla Morelos,18.8,-98.95,559.382,686,ACAPULCO,16.83,-99.92,242,,,,,,
1155,Mexico,Cuernavaca,18.91667,-99.25,1156.365,686,ACAPULCO,16.83,-99.92,243,,,,,,
1156,Mexico,Culiacán,24.79944,-107.38972,918.494,712,MAZATLAN,23.2,-106.42,204,,,,,,
1157,Mexico,Durango,24.03333,-104.66667,686.982,712,MAZATLAN,23.2,-106.42,201,,,,,,
1158,Mexico,Ensenada,31.86667,-116.61667,363.194,795,ENSENADA,31.85,-116.63,2,0.19217647058823528,0.494,1.9929117647058818,0.2164705882352941,0.5095000000000001,2.012382352941176
1159,Mexico,Guadalajara,20.66667,-103.33333,5578.582,737,MANZANILLO,19.05,-104.33,208,,,,,,
1160,Mexico,Hermosillo,29.084507,-110.967187,944.348,693,GUAYMAS,27.92,-110.9,130,,,,,,
1161,Mexico,Irapuato,20.6784,-101.3465,489.703,737,MANZANILLO,19.05,-104.33,361,,,,,,
1162,Mexico,La Laguna,25.55,-103.43333,1866.58,712,MAZATLAN,23.2,-106.42,400,,,,,,
1163,Mexico,León de los Aldamas,21.123373,-101.680486,1950.389,737,MANZANILLO,19.05,-104.33,361,,,,,,
1164,Mexico,Los Mochis,25.76667,-108.96667,341.701,695,LA_PAZ,24.17,-110.35,226,,,,,,
1165,Mexico,Matamoros,25.53333,-103.25,603.693,712,MAZATLAN,23.2,-106.42,413,,,,,,
1166,Mexico,Mazatlán,23.240665,-106.414306,492.4,712,MAZATLAN,23.2,-106.42,5,0.30332352941176466,0.6275,2.1215294117647057,0.24332352941176466,0.5389999999999999,2.0317058823529406
1167,Mexico,Mérida,20.96667,-89.61667,1258.229,690,PROGRESO,21.3,-89.67,38,0.4521764705882353,0.8140000000000001,2.331382352941176,0.2786176470588235,0.614,2.124176470588235
1168,Mexico,Mexicali,32.65194,-115.46833,1215.0,795,ENSENADA,31.85,-116.63,141,,,,,,
1169,Mexico,Minatitlán,18.0013,-94.5581,427.76,692,COATZACOALCOS,18.15,-94.42,22,0.27902941176470586,0.644,2.1667647058823527,0.2716176470588235,0.611,2.1289705882352936
1170,Mexico,Monclova,26.9,-101.41667,385.955,1038,PORT_MANSFIELD,26.55,-97.42,399,,,,,,
1171,Mexico,Monterrey,25.66667,-100.31667,5272.358,1038,PORT_MANSFIELD,26.55,-97.42,306,,,,,,
1172,Mexico,Morelia,19.70078,-101.18443,1016.23,737,MANZANILLO,19.05,-104.33,338,,,,,,
1173,Mexico,Nuevo Laredo,27.47629,-99.51639,480.636,1903,CORPUS_CHRISTI,27.58,-97.22,227,,,,,,
1174,Mexico,Oaxaca de Juárez,17.05,-96.71667,757.292,689,SALINA_CRUZ,16.17,-95.2,189,,,,,,
1175,Mexico,Orizaba,18.85,-97.1,505.396,768,ALVARADO,18.77,-95.77,140,,,,,,
1176,Mexico,Pachuca de Soto,20.11697,-98.73329,692.702,918,TUXPAN,21.0,-97.33,176,,,,,,
1177,Mexico,Poza Rica de Hidalgo,20.53315,-97.45946,598.418,918,TUXPAN,21.0,-97.33,54,0.3891764705882353,0.7625,2.2902647058823526,0.2604705882352941,0.6045,2.1182647058823525
1178,Mexico,Puebla,19.041532,-98.204962,3443.286,918,TUXPAN,21.0,-97.33,236,,,,,,
1179,Mexico,Puerto Vallarta,20.62041,-105.23066,578.342,737,MANZANILLO,19.05,-104.33,199,,,,,,
1180,Mexico,Querétaro,20.6,-100.38333,1459.286,918,TUXPAN,21.0,-97.33,321,,,,,,
1181,Mexico,Reynosa,26.08333,-98.28333,983.121,1038,PORT_MANSFIELD,26.55,-97.42,101,,,,,,
1182,Mexico,Saltillo,25.41667,-101.0,1066.097,1038,PORT_MANSFIELD,26.55,-97.42,380,,,,,,
1183,Mexico,San Luis Potosí,22.15,-100.98333,1310.716,1020,CIUDAD_MADERO,22.25,-97.8,328,,,,,,
1184,Mexico,Tampico,22.21667,-97.85,1077.736,1020,CIUDAD_MADERO,22.25,-97.8,6,0.42217647058823526,0.806,2.332676470588235,0.2584705882352941,0.6000000000000001,2.1094705882352938
1185,Mexico,Tehuacán,18.45,-97.38333,366.948,768,ALVARADO,18.77,-95.77,174,,,,,,
1186,Mexico,Tepic,21.5,-104.9,601.415,712,MAZATLAN,23.2,-106.42,246,,,,,,
1187,Mexico,Tijuana,32.53333,-117.01667,2333.215,158,SAN_DIEGO,32.71,-117.17,24,0.2544705882352941,0.5465,2.0422058823529405,0.20647058823529413,0.49750000000000005,1.996588235294117
1188,Mexico,Tlaxcala,19.31389,-98.24167,646.056,918,TUXPAN,21.0,-97.33,210,,,,,,
1189,Mexico,Toluca de Lerdo,19.283896,-99.657254,2719.517,686,ACAPULCO,16.83,-99.92,275,,,,,,
1190,Mexico,Tuxtla Gutierrez,16.75,-93.11667,927.758,692,COATZACOALCOS,18.15,-94.42,208,,,,,,
1191,Mexico,Uruapán,19.416527,-102.057872,361.722,737,MANZANILLO,19.05,-104.33,242,,,,,,
1192,Mexico,Veracruz,19.2,-96.13333,981.069,768,ALVARADO,18.77,-95.77,61,0.22617647058823526,0.6020000000000001,2.1353529411764702,0.2676176470588235,0.611,2.1322941176470582
1193,Mexico,Villahermosa,17.98333,-92.91667,972.373,796,CIUDAD_DEL_CARMEN,18.63,-91.85,134,,,,,,
1194,Mexico,Xalapa,19.537714,-96.913656,834.581,768,ALVARADO,18.77,-95.77,148,,,,,,
1195,Mexico,Zacatecas,22.77559,-102.57218,399.033,712,MAZATLAN,23.2,-106.42,397,,,,,,
1196,Mongolia,Ulaanbaatar,47.90771,106.88324,1724.894,1403,TANGGU,39.0,117.72,1320,,,,,,
1197,Morocco,Agadir,30.424847,-9.593695,1017.026,593,ARRECIFE,28.97,-13.53,414,,,,,,
1198,Morocco,Dar-el-Beida (Casablanca),33.59278,-7.61916,4012.307,488,TARIFA,36.01,-5.6,326,,,,,,
1199,Morocco,Fès,34.03715,-4.9998,1336.963,498,CEUTA,35.89,-5.32,208,,,,,,
1200,Morocco,Kénitra,34.26101,-6.5802,527.026,488,TARIFA,36.01,-5.6,214,,,,,,
1201,Morocco,Marrakech,31.63148,-8.00828,1085.328,498,CEUTA,35.89,-5.32,535,,,,,,
1202,Morocco,Meknès,33.89352,-5.54727,595.375,498,CEUTA,35.89,-5.32,223,,,,,,
1203,Morocco,Oujda,34.68052,-1.90764,617.524,1455,ALMERIA,36.83,-2.48,245,,,,,,
1204,Morocco,Rabat,34.01325,-6.83255,2020.974,488,TARIFA,36.01,-5.6,249,,,,,,
1205,Morocco,Safi,32.29939,-9.23718,346.096,488,TARIFA,36.01,-5.6,532,,,,,,
1206,Morocco,Tanger,35.784722,-5.812778,1381.233,488,TARIFA,36.01,-5.6,32,0.18076470588235294,0.53,1.8579999999999997,0.23764705882352943,0.5840000000000001,1.9139705882352938
1207,Morocco,Tétouan,35.57109,-5.37242,461.167,498,CEUTA,35.89,-5.32,36,0.13376470588235295,0.48350000000000004,1.809176470588235,0.2385,0.5845,1.9122941176470583
1208,Mozambique,Beira,-19.84361,34.83889,666.616,284,DURBAN,-29.87,31.05,1180,,,,,,
1209,Mozambique,Chimoio,-19.11639,33.48333,529.423,284,DURBAN,-29.87,31.05,1222,,,,,,
1210,Mozambique,Maputo,-25.96528,32.58917,1230.071,284,DURBAN,-29.87,31.05,460,,,,,,
1211,Mozambique,Matola,-25.96222,32.45889,1984.662,284,DURBAN,-29.87,31.05,457,,,,,,
1212,Mozambique,Nampula,-15.11646,39.2666,1057.293,1600,ZANZIBAR,-6.15,39.18,998,,,,,,
1213,Mozambique,Quelimane,-17.87861,36.88833,536.362,1600,ZANZIBAR,-6.15,39.18,1329,,,,,,
1214,Mozambique,Tete,-16.15639,33.58667,489.549,1600,ZANZIBAR,-6.15,39.18,1270,,,,,,
1215,Myanmar,Mandalay,21.97473,96.08359,1594.302,1476,COX'S_BAZAAR,21.45,91.83,444,,,,,,
1216,Myanmar,Nay Pyi Taw,19.745,96.12972,788.238,210,RANGOON,16.77,96.17,331,,,,,,
1217,Myanmar,Yangon,16.80528,96.15611,5813.186,210,RANGOON,16.77,96.17,4,0.3300294117647059,0.712,2.1834411764705877,0.2061764705882353,0.5395,2.0077352941176465
1218,Namibia,Windhoek,-22.55941,17.08323,511.369,914,WALVIS_BAY,-22.95,14.5,269,,,,,,
1219,Nepal,Kathmandu,27.70169,85.3206,1672.903,1002,TRIBENI,22.98,88.4,610,,,,,,
1220,Nepal,Pokhara,28.233333,83.983333,511.247,1002,TRIBENI,22.98,88.4,734,,,,,,
1221,Netherlands,Amsterdam,52.37403,4.88969,1189.205,32,IJMUIDEN,52.46,4.55,25,0.1486764705882353,0.593,1.858911764705882,0.12997058823529412,0.575,1.8358235294117644
1222,Netherlands,Eindhoven,51.44083,5.47778,372.72,9,MAASSLUIS,51.92,4.25,100,0.15508823529411764,0.6000000000000001,1.8632058823529407,0.12823529411764706,0.5735,1.8354999999999997
1223,Netherlands,Rotterdam,51.9225,4.47917,1026.248,9,MAASSLUIS,51.92,4.25,16,0.15508823529411764,0.6000000000000001,1.8632058823529407,0.12823529411764706,0.5735,1.8354999999999997
1224,Netherlands,s-Gravenhage (The Hague),52.0767,4.2986,724.903,22,HOEK_VAN_HOLLAND,51.98,4.12,16,0.20638235294117646,0.653,1.915647058823529,0.1265294117647059,0.573,1.8354999999999997
1225,Netherlands,Utrecht,52.09083,5.12222,575.526,32,IJMUIDEN,52.46,4.55,57,0.1486764705882353,0.593,1.858911764705882,0.12997058823529412,0.575,1.8358235294117644
1226,New Zealand,Auckland,-36.86667,174.76667,1711.127,150,AUCKLAND_II,-36.84,174.77,3,0.21202941176470586,0.571,2.0287941176470583,0.22402941176470587,0.5815,2.040088235294117
1227,New Zealand,Christchurch,-43.53333,172.63333,410.423,247,PORT_LYTTELTON,-43.61,172.72,11,0.2642941176470588,0.6174999999999999,2.000911764705882,0.2254411764705882,0.5755,1.9589117647058818
1228,New Zealand,Wellington,-41.28664,174.77557,427.516,500,WELLINGTON_II,-41.28,174.78,1,0.27744117647058825,0.631,2.0472058823529404,0.2254411764705882,0.5740000000000001,1.9892058823529408
1229,Nicaragua,Managua,12.13282,-86.2504,1120.897,558,LA_UNION,13.33,-87.82,216,,,,,,
1230,Niger,Niamey,13.51366,2.1098,1561.491,1049,TEMA,5.62,0.0,909,,,,,,
1231,Niger,Zinder,13.80716,8.9881,631.672,1049,TEMA,5.62,0.0,1342,,,,,,
1232,Nigeria,Aba,5.10658,7.36667,1274.785,1049,TEMA,5.62,0.0,818,,,,,,
1233,Nigeria,Abakaliki,6.31625,8.11691,723.065,1049,TEMA,5.62,0.0,902,,,,,,
1234,Nigeria,Abeokuta,7.15,3.35,607.58,1049,TEMA,5.62,0.0,408,,,,,,
1235,Nigeria,Abuja,9.05735,7.48976,4209.945,1049,TEMA,5.62,0.0,911,,,,,,
1236,Nigeria,Ado-Ekiti,7.621,5.2215,577.95,1049,TEMA,5.62,0.0,619,,,,,,
1237,Nigeria,Akure,7.25256,5.19312,803.062,1049,TEMA,5.62,0.0,602,,,,,,
1238,Nigeria,Bauchi,10.31344,9.84327,723.806,1049,TEMA,5.62,0.0,1204,,,,,,
