location,lat,lon,gauge_id,gauge_name
1003600000.0,54.0,0.0,,
1003600090.0,54.0,9.0,,
1003600100.0,54.0,10.0,,
1003600110.0,54.0,11.0,,
1003600120.0,54.0,12.0,,
1003600130.0,54.0,13.0,,
1003600160.0,54.0,16.0,,
1003600170.0,54.0,17.0,,
1003600190.0,54.0,19.0,,
1003600200.0,54.0,20.0,,
1003603570.0,54.0,-3.0,,
1003603580.0,54.0,-2.0,,
1003603590.0,54.0,-1.0,,
1003700000.0,53.0,0.0,,
1003700010.0,53.0,1.0,,
1003700020.0,53.0,2.0,,
1003700050.0,53.0,5.0,,
1003700060.0,53.0,6.0,,
1003700070.0,53.0,7.0,,
1003700080.0,53.0,8.0,,
1003700090.0,53.0,9.0,,
1003700100.0,53.0,10.0,,
1003700150.0,53.0,15.0,,
1003700190.0,53.0,19.0,,
1003701590.0,53.0,159.0,,
1003703510.0,53.0,-9.0,,
1003703540.0,53.0,-6.0,,
1003703570.0,53.0,-3.0,,
1003703580.0,53.0,-2.0,,
1003703590.0,53.0,-1.0,,
1003800000.0,52.0,0.0,,
1003800010.0,52.0,1.0,,
1003800020.0,52.0,2.0,,
1003800040.0,52.0,4.0,,
1003800050.0,52.0,5.0,,
1003800060.0,52.0,6.0,,
1003800070.0,52.0,7.0,,
1003803520.0,52.0,-8.0,,
1003803560.0,52.0,-4.0,,
1003803570.0,52.0,-3.0,,
1003803580.0,52.0,-2.0,,
1003803590.0,52.0,-1.0,,
1003900000.0,51.0,0.0,,
1003900010.0,51.0,1.0,,
1003900020.0,51.0,2.0,,
1003900030.0,51.0,3.0,,
1003900040.0,51.0,4.0,,
1003900050.0,51.0,5.0,,
1003900060.0,51.0,6.0,,
1003903560.0,51.0,-4.0,,
1003903570.0,51.0,-3.0,,
1003903580.0,51.0,-2.0,,
1003903590.0,51.0,-1.0,,
1004000020.0,50.0,2.0,,
1004000030.0,50.0,3.0,,
1004000040.0,50.0,4.0,,
1004003560.0,50.0,-4.0,,
1004003580.0,50.0,-2.0,,
1004100000.0,49.0,0.0,,
1004100010.0,49.0,1.0,,
1004102360.0,49.0,-124.0,,
1004102370.0,49.0,-123.0,,
1004102380.0,49.0,-122.0,,
1004103570.0,49.0,-3.0,,
1004103580.0,49.0,-2.0,,
1004200380.0,48.0,38.0,,
1004200390.0,48.0,39.0,,
1004200400.0,48.0,40.0,,
1004202370.0,48.0,-123.0,,
1004202380.0,48.0,-122.0,,
1004203070.0,48.0,-53.0,,
1004203560.0,48.0,-4.0,,
1004203570.0,48.0,-3.0,,
1004203580.0,48.0,-2.0,,
1004300290.0,47.0,29.0,,
1004300300.0,47.0,30.0,,
1004300310.0,47.0,31.0,,
1004300320.0,47.0,32.0,,
1004300330.0,47.0,33.0,,
1004300350.0,47.0,35.0,,
1004300370.0,47.0,37.0,,
1004300380.0,47.0,38.0,,
1004300390.0,47.0,39.0,,
1004300400.0,47.0,40.0,,
1004301430.0,47.0,143.0,,
1004302370.0,47.0,-123.0,,
1004302380.0,47.0,-122.0,,
1004303580.0,47.0,-2.0,,
1004400000.0,46.0,0.0,,
1004400120.0,46.0,12.0,,
1004400130.0,46.0,13.0,,
1004400140.0,46.0,14.0,,
1004400150.0,46.0,15.0,,
1004400300.0,46.0,30.0,,
1004400310.0,46.0,31.0,,
1004400340.0,46.0,34.0,,
1004402370.0,46.0,-123.0,,
1004403590.0,46.0,-1.0,,
1004500080.0,45.0,8.0,,
1004500090.0,45.0,9.0,,
1004500100.0,45.0,10.0,,
1004500110.0,45.0,11.0,,
1004500120.0,45.0,12.0,,
1004500140.0,45.0,14.0,,
1004500280.0,45.0,28.0,,
1004500290.0,45.0,29.0,,
1004500330.0,45.0,33.0,,
1004500340.0,45.0,34.0,,
1004500350.0,45.0,35.0,,
1004500360.0,45.0,36.0,,
1004500370.0,45.0,37.0,,
1004500380.0,45.0,38.0,,
1004500390.0,45.0,39.0,,
1004500400.0,45.0,40.0,,
1004502370.0,45.0,-123.0,,
1004502960.0,45.0,-64.0,,
1004503590.0,45.0,-1.0,,
1004600040.0,44.0,4.0,,
1004600050.0,44.0,5.0,,
1004600070.0,44.0,7.0,,
1004600080.0,44.0,8.0,,
1004600090.0,44.0,9.0,,
1004600100.0,44.0,10.0,,
1004600110.0,44.0,11.0,,
1004600120.0,44.0,12.0,,
1004600130.0,44.0,13.0,,
1004600140.0,44.0,14.0,,
1004600150.0,44.0,15.0,,
1004600160.0,44.0,16.0,,
1004600280.0,44.0,28.0,,
1004600290.0,44.0,29.0,,
1004600340.0,44.0,34.0,,
1004600390.0,44.0,39.0,,
1004600400.0,44.0,40.0,,
1004601310.0,44.0,131.0,,
1004601320.0,44.0,132.0,,
1004601420.0,44.0,142.0,,
1004601440.0,44.0,144.0,,
1004602370.0,44.0,-123.0,,
1004603540.0,44.0,-6.0,,
1004700000.0,43.0,0.0,,
1004700030.0,43.0,3.0,,
1004700040.0,43.0,4.0,,
1004700050.0,43.0,5.0,,
1004700060.0,43.0,6.0,,
1004700070.0,43.0,7.0,,
1004700090.0,43.0,9.0,,
1004700110.0,43.0,11.0,,
1004700120.0,43.0,12.0,,
1004700130.0,43.0,13.0,,
1004700180.0,43.0,18.0,,
1004700190.0,43.0,19.0,,
1004700260.0,43.0,26.0,,
1004700270.0,43.0,27.0,,
1004700280.0,43.0,28.0,,
1004700400.0,43.0,40.0,,
1004700420.0,43.0,42.0,,
1004701290.0,43.0,129.0,,
1004701300.0,43.0,130.0,,
1004701320.0,43.0,132.0,,
1004701330.0,43.0,133.0,,
1004701410.0,43.0,141.0,,
1004701420.0,43.0,142.0,,
1004701430.0,43.0,143.0,,
1004701440.0,43.0,144.0,,
1004702890.0,43.0,-71.0,,
1004703510.0,43.0,-9.0,,
1004703520.0,43.0,-8.0,,
1004703540.0,43.0,-6.0,,
1004703560.0,43.0,-4.0,,
1004703570.0,43.0,-3.0,,
1004703580.0,43.0,-2.0,,
1004800010.0,42.0,1.0,,
1004800020.0,42.0,2.0,,
1004800030.0,42.0,3.0,,
1004800090.0,42.0,9.0,,
1004800120.0,42.0,12.0,,
1004800130.0,42.0,13.0,,
1004800140.0,42.0,14.0,,
1004800150.0,42.0,15.0,,
1004800160.0,42.0,16.0,,
1004800190.0,42.0,19.0,,
1004800200.0,42.0,20.0,,
1004800270.0,42.0,27.0,,
1004800320.0,42.0,32.0,,
1004800360.0,42.0,36.0,,
1004800420.0,42.0,42.0,,
1004800430.0,42.0,43.0,,
1004801200.0,42.0,120.0,,
1004801210.0,42.0,121.0,,
1004801220.0,42.0,122.0,,
1004801230.0,42.0,123.0,,
1004801290.0,42.0,129.0,,
1004801300.0,42.0,130.0,,
1004801410.0,42.0,141.0,,
1004802870.0,42.0,-73.0,,
1004802880.0,42.0,-72.0,,
1004802890.0,42.0,-71.0,,
1004803510.0,42.0,-9.0,,
1004803520.0,42.0,-8.0,,
1004803580.0,42.0,-2.0,,
1004900010.0,41.0,1.0,,
1004900020.0,41.0,2.0,,
1004900090.0,41.0,9.0,,
1004900130.0,41.0,13.0,,
1004900140.0,41.0,14.0,,
1004900150.0,41.0,15.0,,
1004900160.0,41.0,16.0,,
1004900170.0,41.0,17.0,,
1004900180.0,41.0,18.0,,
1004900190.0,41.0,19.0,,
1004900200.0,41.0,20.0,,
1004900230.0,41.0,23.0,,
1004900240.0,41.0,24.0,,
1004900250.0,41.0,25.0,,
1004900270.0,41.0,27.0,,
1004900280.0,41.0,28.0,,
1004900290.0,41.0,29.0,,
1004900300.0,41.0,30.0,,
1004900310.0,41.0,31.0,,
1004900320.0,41.0,32.0,,
1004900330.0,41.0,33.0,,
1004900340.0,41.0,34.0,,
1004900350.0,41.0,35.0,,
1004900360.0,41.0,36.0,,
1004900370.0,41.0,37.0,,
1004900380.0,41.0,38.0,,
1004900390.0,41.0,39.0,,
1004900400.0,41.0,40.0,,
1004900410.0,41.0,41.0,,
1004901200.0,41.0,120.0,,
1004901210.0,41.0,121.0,,
1004901220.0,41.0,122.0,,
1004901230.0,41.0,123.0,,
1004901250.0,41.0,125.0,,
1004901290.0,41.0,129.0,,
1004901400.0,41.0,140.0,,
1004901410.0,41.0,141.0,,
1004901420.0,41.0,142.0,,
1004902850.0,41.0,-75.0,,
1004902860.0,41.0,-74.0,,
1004902870.0,41.0,-73.0,,
1004903510.0,41.0,-9.0,,
1005000000.0,40.0,0.0,,
1005000030.0,40.0,3.0,,
1005000170.0,40.0,17.0,,
1005000180.0,40.0,18.0,,
1005000190.0,40.0,19.0,,
1005000200.0,40.0,20.0,,
1005000210.0,40.0,21.0,,
1005000220.0,40.0,22.0,,
1005000260.0,40.0,26.0,,
1005000270.0,40.0,27.0,,
1005000280.0,40.0,28.0,,
1005000290.0,40.0,29.0,,
1005000300.0,40.0,30.0,,
1005000360.0,40.0,36.0,,
1005000370.0,40.0,37.0,,
1005001170.0,40.0,117.0,,
1005001180.0,40.0,118.0,,
1005001190.0,40.0,119.0,,
1005001200.0,40.0,120.0,,
1005001220.0,40.0,122.0,,
1005001230.0,40.0,123.0,,
1005001240.0,40.0,124.0,,
1005001250.0,40.0,125.0,,
1005001260.0,40.0,126.0,,
1005001270.0,40.0,127.0,,
1005001280.0,40.0,128.0,,
1005001290.0,40.0,129.0,,
1005001400.0,40.0,140.0,,
1005001410.0,40.0,141.0,,
1005002830.0,40.0,-77.0,,
1005002840.0,40.0,-76.0,,
1005002850.0,40.0,-75.0,,
1005002860.0,40.0,-74.0,,
1005003520.0,40.0,-8.0,,
1005100000.0,39.0,0.0,,
1005100010.0,39.0,1.0,,
1005100090.0,39.0,9.0,,
1005100160.0,39.0,16.0,,
1005100210.0,39.0,21.0,,
1005100230.0,39.0,23.0,,
1005100270.0,39.0,27.0,,
1005100280.0,39.0,28.0,,
1005101160.0,39.0,116.0,,
1005101170.0,39.0,117.0,,
1005101180.0,39.0,118.0,,
1005101190.0,39.0,119.0,,
1005101210.0,39.0,121.0,,
1005101220.0,39.0,122.0,,
1005101250.0,39.0,125.0,,
1005101260.0,39.0,126.0,,
1005101270.0,39.0,127.0,,
1005101280.0,39.0,128.0,,
1005101400.0,39.0,140.0,,
1005101410.0,39.0,141.0,,
1005102380.0,39.0,-122.0,,
1005102390.0,39.0,-121.0,,
1005102820.0,39.0,-78.0,,
1005102830.0,39.0,-77.0,,
1005102840.0,39.0,-76.0,,
1005103510.0,39.0,-9.0,,
1005200000.0,38.0,0.0,,
1005200130.0,38.0,13.0,,
1005200140.0,38.0,14.0,,
1005200150.0,38.0,15.0,,
1005200160.0,38.0,16.0,,
1005200220.0,38.0,22.0,,
1005200240.0,38.0,24.0,,
1005200270.0,38.0,27.0,,
1005200280.0,38.0,28.0,,
1005200310.0,38.0,31.0,,
1005200340.0,38.0,34.0,,
1005201170.0,38.0,117.0,,
1005201180.0,38.0,118.0,,
1005201190.0,38.0,119.0,,
1005201200.0,38.0,120.0,,
1005201210.0,38.0,121.0,,
1005201220.0,38.0,122.0,,
1005201250.0,38.0,125.0,,
1005201260.0,38.0,126.0,,
1005201270.0,38.0,127.0,,
1005201280.0,38.0,128.0,,
1005201290.0,38.0,129.0,,
1005201390.0,38.0,139.0,,
1005201400.0,38.0,140.0,,
1005201410.0,38.0,141.0,,
1005202370.0,38.0,-123.0,,
1005202380.0,38.0,-122.0,,
1005202390.0,38.0,-121.0,,
1005202820.0,38.0,-78.0,,
1005202830.0,38.0,-77.0,,
1005203590.0,38.0,-1.0,,
1005300010.0,37.0,1.0,,
1005300020.0,37.0,2.0,,
1005300030.0,37.0,3.0,,
1005300040.0,37.0,4.0,,
1005300050.0,37.0,5.0,,
1005300060.0,37.0,6.0,,
1005300070.0,37.0,7.0,,
1005300080.0,37.0,8.0,,
1005300090.0,37.0,9.0,,
1005300100.0,37.0,10.0,,
1005300110.0,37.0,11.0,,
1005300140.0,37.0,14.0,,
1005300150.0,37.0,15.0,,
1005300270.0,37.0,27.0,,
1005300280.0,37.0,28.0,,
1005300290.0,37.0,29.0,,
1005300310.0,37.0,31.0,,
1005300320.0,37.0,32.0,,
1005300330.0,37.0,33.0,,
1005300340.0,37.0,34.0,,
1005300350.0,37.0,35.0,,
1005300360.0,37.0,36.0,,
1005300370.0,37.0,37.0,,
1005301180.0,37.0,118.0,,
1005301190.0,37.0,119.0,,
1005301200.0,37.0,120.0,,
1005301210.0,37.0,121.0,,
1005301220.0,37.0,122.0,,
1005301260.0,37.0,126.0,,
1005301270.0,37.0,127.0,,
1005301280.0,37.0,128.0,,
1005301290.0,37.0,129.0,,
1005301370.0,37.0,137.0,,
1005301380.0,37.0,138.0,,
1005301390.0,37.0,139.0,,
1005301400.0,37.0,140.0,,
1005301410.0,37.0,141.0,,
1005302380.0,37.0,-122.0,,
1005302830.0,37.0,-77.0,,
1005302840.0,37.0,-76.0,,
1005303530.0,37.0,-7.0,,
1005303540.0,37.0,-6.0,,
1005303550.0,37.0,-5.0,,
1005303560.0,37.0,-4.0,,
1005303580.0,37.0,-2.0,,
1005400000.0,36.0,0.0,,
1005400010.0,36.0,1.0,,
1005400020.0,36.0,2.0,,
1005400030.0,36.0,3.0,,
1005400040.0,36.0,4.0,,
1005400050.0,36.0,5.0,,
1005400060.0,36.0,6.0,,
1005400070.0,36.0,7.0,,
1005400080.0,36.0,8.0,,
1005400090.0,36.0,9.0,,
1005400100.0,36.0,10.0,,
1005400110.0,36.0,11.0,,
1005400140.0,36.0,14.0,,
1005400240.0,36.0,24.0,,
1005400290.0,36.0,29.0,,
1005400340.0,36.0,34.0,,
1005400360.0,36.0,36.0,,
1005400370.0,36.0,37.0,,
1005401180.0,36.0,118.0,,
1005401190.0,36.0,119.0,,
1005401200.0,36.0,120.0,,
1005401270.0,36.0,127.0,,
1005401280.0,36.0,128.0,,
1005401290.0,36.0,129.0,,
1005401340.0,36.0,134.0,,
1005401360.0,36.0,136.0,,
1005401370.0,36.0,137.0,,
1005401380.0,36.0,138.0,,
1005401390.0,36.0,139.0,,
1005401400.0,36.0,140.0,,
1005401410.0,36.0,141.0,,
1005403540.0,36.0,-6.0,,
1005403550.0,36.0,-5.0,,
1005403590.0,36.0,-1.0,,
1005500000.0,35.0,0.0,,
1005500090.0,35.0,9.0,,
1005500110.0,35.0,11.0,,
1005500250.0,35.0,25.0,,
1005500320.0,35.0,32.0,,
1005500330.0,35.0,33.0,,
1005500340.0,35.0,34.0,,
1005500360.0,35.0,36.0,,
1005500370.0,35.0,37.0,,
1005501180.0,35.0,118.0,,
1005501190.0,35.0,119.0,,
1005501200.0,35.0,120.0,,
1005501260.0,35.0,126.0,,
1005501270.0,35.0,127.0,,
1005501280.0,35.0,128.0,,
1005501290.0,35.0,129.0,,
1005501330.0,35.0,133.0,,
1005501340.0,35.0,134.0,,
1005501350.0,35.0,135.0,,
1005501360.0,35.0,136.0,,
1005501370.0,35.0,137.0,,
1005501380.0,35.0,138.0,,
1005501390.0,35.0,139.0,,
1005501400.0,35.0,140.0,,
1005502400.0,35.0,-120.0,,
1005502420.0,35.0,-118.0,,
1005503540.0,35.0,-6.0,,
1005503550.0,35.0,-5.0,,
1005503560.0,35.0,-4.0,,
1005503570.0,35.0,-3.0,,
1005503580.0,35.0,-2.0,,
1005503590.0,35.0,-1.0,,
1005600100.0,34.0,10.0,,
1005600350.0,34.0,35.0,,
1005600360.0,34.0,36.0,,
1005600370.0,34.0,37.0,,
1005601180.0,34.0,118.0,,
1005601190.0,34.0,119.0,,
1005601200.0,34.0,120.0,,
1005601300.0,34.0,130.0,,
1005601310.0,34.0,131.0,,
1005601320.0,34.0,132.0,,
1005601330.0,34.0,133.0,,
1005601340.0,34.0,134.0,,
1005601350.0,34.0,135.0,,
1005601360.0,34.0,136.0,,
1005601370.0,34.0,137.0,,
1005602400.0,34.0,-120.0,,
1005602410.0,34.0,-119.0,,
1005602420.0,34.0,-118.0,,
1005602430.0,34.0,-117.0,,
1005603520.0,34.0,-8.0,,
1005603530.0,34.0,-7.0,,
1005603540.0,34.0,-6.0,,
1005603570.0,34.0,-3.0,,
1005700100.0,33.0,10.0,,
1005700110.0,33.0,11.0,,
1005700130.0,33.0,13.0,,
1005700140.0,33.0,14.0,,
1005700220.0,33.0,22.0,,
1005700230.0,33.0,23.0,,
1005700350.0,33.0,35.0,,
1005700360.0,33.0,36.0,,
1005701200.0,33.0,120.0,,
1005701210.0,33.0,121.0,,
1005701270.0,33.0,127.0,,
1005701300.0,33.0,130.0,,
1005701310.0,33.0,131.0,,
1005701320.0,33.0,132.0,,
1005701330.0,33.0,133.0,,
1005702430.0,33.0,-117.0,,
1005702450.0,33.0,-115.0,,
1005702800.0,33.0,-80.0,,
1005703430.0,33.0,-17.0,,
1005703510.0,33.0,-9.0,,
1005703520.0,33.0,-8.0,,
1005800130.0,32.0,13.0,,
1005800150.0,32.0,15.0,,
1005800200.0,32.0,20.0,,
1005800210.0,32.0,21.0,,
1005800240.0,32.0,24.0,,
1005800310.0,32.0,31.0,,
1005800340.0,32.0,34.0,,
1005800350.0,32.0,35.0,,
1005800360.0,32.0,36.0,,
1005801190.0,32.0,119.0,,
1005801200.0,32.0,120.0,,
1005801210.0,32.0,121.0,,
1005801220.0,32.0,122.0,,
1005801300.0,32.0,130.0,,
1005801310.0,32.0,131.0,,
1005801320.0,32.0,132.0,,
1005802430.0,32.0,-117.0,,
1005802450.0,32.0,-115.0,,
1005802790.0,32.0,-81.0,,
1005803500.0,32.0,-10.0,,
1005803510.0,32.0,-9.0,,
1005900170.0,31.0,17.0,,
1005900200.0,31.0,20.0,,
1005900270.0,31.0,27.0,,
1005900300.0,31.0,30.0,,
1005900310.0,31.0,31.0,,
1005900320.0,31.0,32.0,,
1005900340.0,31.0,34.0,,
1005900350.0,31.0,35.0,,
1005900480.0,31.0,48.0,,
1005900490.0,31.0,49.0,,
1005900500.0,31.0,50.0,,
1005900510.0,31.0,51.0,,
1005901190.0,31.0,119.0,,
1005901200.0,31.0,120.0,,
1005901210.0,31.0,121.0,,
1005901220.0,31.0,122.0,,
1005901310.0,31.0,131.0,,
1005902460.0,31.0,-114.0,,
1005903500.0,31.0,-10.0,,
1006000300.0,30.0,30.0,,
1006000310.0,30.0,31.0,,
1006000320.0,30.0,32.0,,
1006000330.0,30.0,33.0,,
1006000350.0,30.0,35.0,,
1006000480.0,30.0,48.0,,
1006000490.0,30.0,49.0,,
1006000510.0,30.0,51.0,,
1006000520.0,30.0,52.0,,
1006001190.0,30.0,119.0,,
1006001200.0,30.0,120.0,,
1006001210.0,30.0,121.0,,
1006001220.0,30.0,122.0,,
1006002640.0,30.0,-96.0,,
1006002650.0,30.0,-95.0,,
1006002680.0,30.0,-92.0,,
1006002690.0,30.0,-91.0,,
1006002700.0,30.0,-90.0,,
1006002760.0,30.0,-84.0,,
1006002780.0,30.0,-82.0,,
1006002790.0,30.0,-81.0,,
1006003500.0,30.0,-10.0,,
1006003510.0,30.0,-9.0,,
1006100480.0,29.0,48.0,,
1006100510.0,29.0,51.0,,
1006101200.0,29.0,120.0,,
1006101210.0,29.0,121.0,,
1006101220.0,29.0,122.0,,
1006102490.0,29.0,-111.0,,
1006102650.0,29.0,-95.0,,
1006102790.0,29.0,-81.0,,
1006103500.0,29.0,-10.0,,
1006200480.0,28.0,48.0,,
1006200530.0,28.0,53.0,,
1006200540.0,28.0,54.0,,
1006201190.0,28.0,119.0,,
1006201200.0,28.0,120.0,,
1006201210.0,28.0,121.0,,
1006201220.0,28.0,122.0,,
1006202490.0,28.0,-111.0,,
1006202500.0,28.0,-110.0,,
1006202630.0,28.0,-97.0,,
1006202770.0,28.0,-83.0,,
1006202780.0,28.0,-82.0,,
1006202790.0,28.0,-81.0,,
1006203430.0,28.0,-17.0,,
1006203440.0,28.0,-16.0,,
1006203450.0,28.0,-15.0,,
1006203490.0,28.0,-11.0,,
1006300340.0,27.0,34.0,,
1006300500.0,27.0,50.0,,
1006300560.0,27.0,56.0,,
1006300570.0,27.0,57.0,,
1006301190.0,27.0,119.0,,
1006301200.0,27.0,120.0,,
1006301210.0,27.0,121.0,,
1006302500.0,27.0,-110.0,,
1006302510.0,27.0,-109.0,,
1006302770.0,27.0,-83.0,,
1006302780.0,27.0,-82.0,,
1006302800.0,27.0,-80.0,,
1006303470.0,27.0,-13.0,,
1006400340.0,26.0,34.0,,
1006400500.0,26.0,50.0,,
1006400510.0,26.0,51.0,,
1006400520.0,26.0,52.0,,
1006400560.0,26.0,56.0,,
1006400580.0,26.0,58.0,,
1006400630.0,26.0,63.0,,
1006400660.0,26.0,66.0,,
1006400670.0,26.0,67.0,,
1006401190.0,26.0,119.0,,
1006401200.0,26.0,120.0,,
1006401280.0,26.0,128.0,,
1006402490.0,26.0,-111.0,,
1006402510.0,26.0,-109.0,,
1006402520.0,26.0,-108.0,,
1006402620.0,26.0,-98.0,,
1006402630.0,26.0,-97.0,,
1006402780.0,26.0,-82.0,,
1006402800.0,26.0,-80.0,,
1006403460.0,26.0,-14.0,,
1006500500.0,25.0,50.0,,
1006500510.0,25.0,51.0,,
1006500520.0,25.0,52.0,,
1006500550.0,25.0,55.0,,
1006500560.0,25.0,56.0,,
1006500610.0,25.0,61.0,,
1006500620.0,25.0,62.0,,
1006500670.0,25.0,67.0,,
1006500680.0,25.0,68.0,,
1006500690.0,25.0,69.0,,
1006501170.0,25.0,117.0,,
1006501180.0,25.0,118.0,,
1006501190.0,25.0,119.0,,
1006501210.0,25.0,121.0,,
1006501220.0,25.0,122.0,,
1006502480.0,25.0,-112.0,,
1006502520.0,25.0,-108.0,,
1006502530.0,25.0,-107.0,,
1006502800.0,25.0,-80.0,,
1006502830.0,25.0,-77.0,,
1006600380.0,24.0,38.0,,
1006600530.0,24.0,53.0,,
1006600540.0,24.0,54.0,,
1006600550.0,24.0,55.0,,
1006600560.0,24.0,56.0,,
1006600570.0,24.0,57.0,,
1006600580.0,24.0,58.0,,
1006600680.0,24.0,68.0,,
1006600710.0,24.0,71.0,,
1006600910.0,24.0,91.0,,
1006601130.0,24.0,113.0,,
1006601140.0,24.0,114.0,,
1006601150.0,24.0,115.0,,
1006601160.0,24.0,116.0,,
1006601170.0,24.0,117.0,,
1006601180.0,24.0,118.0,,
1006601200.0,24.0,120.0,,
1006601210.0,24.0,121.0,,
1006601220.0,24.0,122.0,,
1006602500.0,24.0,-110.0,,
1006603440.0,24.0,-16.0,,
1006700570.0,23.0,57.0,,
1006700580.0,23.0,58.0,,
1006700590.0,23.0,59.0,,
1006700690.0,23.0,69.0,,
1006700700.0,23.0,70.0,,
1006700710.0,23.0,71.0,,
1006700720.0,23.0,72.0,,
1006700730.0,23.0,73.0,,
1006700870.0,23.0,87.0,,
1006700880.0,23.0,88.0,,
1006700890.0,23.0,89.0,,
1006700900.0,23.0,90.0,,
1006700910.0,23.0,91.0,,
1006700920.0,23.0,92.0,,
1006701080.0,23.0,108.0,,
1006701120.0,23.0,112.0,,
1006701130.0,23.0,113.0,,
1006701140.0,23.0,114.0,,
1006701150.0,23.0,115.0,,
1006701160.0,23.0,116.0,,
1006701170.0,23.0,117.0,,
1006701200.0,23.0,120.0,,
1006701210.0,23.0,121.0,,
1006702500.0,23.0,-110.0,,
1006702540.0,23.0,-106.0,,
1006702770.0,23.0,-83.0,,
1006702780.0,23.0,-82.0,,
1006702790.0,23.0,-81.0,,
1006800390.0,22.0,39.0,,
1006800690.0,22.0,69.0,,
1006800700.0,22.0,70.0,,
1006800710.0,22.0,71.0,,
1006800720.0,22.0,72.0,,
1006800730.0,22.0,73.0,,
1006800740.0,22.0,74.0,,
1006800870.0,22.0,87.0,,
1006800880.0,22.0,88.0,,
1006800890.0,22.0,89.0,,
1006800900.0,22.0,90.0,,
1006800910.0,22.0,91.0,,
1006800920.0,22.0,92.0,,
1006801060.0,22.0,106.0,,
1006801070.0,22.0,107.0,,
1006801080.0,22.0,108.0,,
1006801090.0,22.0,109.0,,
1006801100.0,22.0,110.0,,
1006801110.0,22.0,111.0,,
1006801120.0,22.0,112.0,,
1006801130.0,22.0,113.0,,
1006801140.0,22.0,114.0,,
1006801200.0,22.0,120.0,,
1006802550.0,22.0,-105.0,,
1006802620.0,22.0,-98.0,,
1006802760.0,22.0,-84.0,,
1006802770.0,22.0,-83.0,,
1006802800.0,22.0,-80.0,,
1006802810.0,22.0,-79.0,,
1006802830.0,22.0,-77.0,,
1006900360.0,21.0,36.0,,
1006900390.0,21.0,39.0,,
1006900400.0,21.0,40.0,,
1006900700.0,21.0,70.0,,
1006900710.0,21.0,71.0,,
1006900720.0,21.0,72.0,,
1006900730.0,21.0,73.0,,
1006900740.0,21.0,74.0,,
1006900860.0,21.0,86.0,,
1006900870.0,21.0,87.0,,
1006900920.0,21.0,92.0,,
1006900930.0,21.0,93.0,,
1006901060.0,21.0,106.0,,
1006901070.0,21.0,107.0,,
1006901090.0,21.0,109.0,,
1006901100.0,21.0,110.0,,
1006901110.0,21.0,111.0,,
1006902020.0,21.0,-158.0,,
1006902550.0,21.0,-105.0,,
1006902620.0,21.0,-98.0,,
1006902630.0,21.0,-97.0,,
1006902700.0,21.0,-90.0,,
1006902720.0,21.0,-88.0,,
1006902730.0,21.0,-87.0,,
1006902820.0,21.0,-78.0,,
1006902830.0,21.0,-77.0,,
1006902840.0,21.0,-76.0,,
1006902850.0,21.0,-75.0,,
1006903430.0,21.0,-17.0,,
1007000370.0,20.0,37.0,,
1007000410.0,20.0,41.0,,
1007000730.0,20.0,73.0,,
1007000850.0,20.0,85.0,,
1007000860.0,20.0,86.0,,
1007000870.0,20.0,87.0,,
1007000930.0,20.0,93.0,,
1007000940.0,20.0,94.0,,
1007001060.0,20.0,106.0,,
1007001100.0,20.0,110.0,,
1007001110.0,20.0,111.0,,
1007002560.0,20.0,-104.0,,
1007002620.0,20.0,-98.0,,
1007002630.0,20.0,-97.0,,
1007002690.0,20.0,-91.0,,
1007002730.0,20.0,-87.0,,
1007002830.0,20.0,-77.0,,
1007002840.0,20.0,-76.0,,
1007002850.0,20.0,-75.0,,
1007002860.0,20.0,-74.0,,
1007002870.0,20.0,-73.0,,
1007002880.0,20.0,-72.0,,
1007002890.0,20.0,-71.0,,
1007100370.0,19.0,37.0,,
1007100730.0,19.0,73.0,,
1007100740.0,19.0,74.0,,
1007100830.0,19.0,83.0,,
1007100840.0,19.0,84.0,,
1007100850.0,19.0,85.0,,
1007100940.0,19.0,94.0,,
1007101050.0,19.0,105.0,,
1007101060.0,19.0,106.0,,
1007101090.0,19.0,109.0,,
1007101100.0,19.0,110.0,,
1007102560.0,19.0,-104.0,,
1007102630.0,19.0,-97.0,,
1007102640.0,19.0,-96.0,,
1007102680.0,19.0,-92.0,,
1007102720.0,19.0,-88.0,,
1007102860.0,19.0,-74.0,,
1007102870.0,19.0,-73.0,,
1007102880.0,19.0,-72.0,,
1007102890.0,19.0,-71.0,,
1007102900.0,19.0,-70.0,,
1007102910.0,19.0,-69.0,,
1007200380.0,18.0,38.0,,
1007200430.0,18.0,43.0,,
1007200730.0,18.0,73.0,,
1007200740.0,18.0,74.0,,
1007200830.0,18.0,83.0,,
1007200840.0,18.0,84.0,,
1007200940.0,18.0,94.0,,
1007200950.0,18.0,95.0,,
1007200960.0,18.0,96.0,,
1007200970.0,18.0,97.0,,
1007201060.0,18.0,106.0,,
1007201090.0,18.0,109.0,,
1007201100.0,18.0,110.0,,
1007201200.0,18.0,120.0,,
1007201210.0,18.0,121.0,,
1007201220.0,18.0,122.0,,
1007202580.0,18.0,-102.0,,
1007202600.0,18.0,-100.0,,
1007202640.0,18.0,-96.0,,
1007202650.0,18.0,-95.0,,
1007202660.0,18.0,-94.0,,
1007202670.0,18.0,-93.0,,
1007202720.0,18.0,-88.0,,
1007202820.0,18.0,-78.0,,
1007202830.0,18.0,-77.0,,
